       124,        34
       424,        35
       274,        35
       573,        35
        30,        35
       330,        35
       180,        36
       480,        36
       105,        36
       405,        36
       255,        36
       555,        37
        68,        37
       367,        37
       218,        37
       517,        37
       143,        38
       442,        38
       292,        38
       592,        38
         7,        38
       307,        39
       157,        39
       456,        39
        82,        39
       381,        39
       232,        40
       531,        40
        44,        40
       344,        40
       194,        40
       494,        40
       119,        41
       419,        41
       269,        41
       569,        41
        26,        41
       325,        42
       175,        42
       475,        42
       101,        42
       400,        42
       250,        43
       550,        43
        63,        43
       363,        43
       213,        43
       512,        44
       138,        44
       438,        44
       288,        44
       587,        44
        16,        45
       316,        45
       166,        45
       466,        45
        91,        45
       391,        46
       241,        46
       541,        46
        54,        46
       353,        46
       204,        47
       503,        47
       129,        47
       428,        47
       278,        47
       578,        48
        35,        48
       335,        48
       185,        48
       484,        48
       110,        49
       409,        49
       260,        49
       559,        49
        73,        49
       372,        50
       222,        50
       522,        50
       147,        50
       447,        50
       297,        51
       597,        51
         1,        51
       301,        51
       151,        51
       450,        52
        76,        52
       376,        52
       226,        52
       525,        52
        39,        53
       338,        53
       188,        53
       488,        53
       113,        53
       413,        54
       263,        54
       563,        54
        20,        54
       319,        54
       170,        55
       469,        55
        95,        55
       394,        55
       245,        55
       544,        56
        57,        56
       357,        56
       207,        56
       507,        56
       132,        57
       432,        57
       282,        57
       581,        57
        11,        57
       310,        58
       160,        58
       460,        58
        85,        58
       385,        58
       235,        59
       535,        59
        48,        59
       347,        59
       198,        59
       497,        60
       123,        60
       422,        60
       273,        60
       572,        60
        29,        61
       329,        61
       179,        61
       478,        61
       104,        61
       404,        62
       254,        62
       553,        62
        67,        62
       366,        62
       216,        63
       516,        63
       142,        63
       441,        63
       291,        63
       591,        64
         6,        64
       305,        64
       156,        64
       455,        64
        81,        65
       380,        65
       230,        65
       530,        65
        43,        65
       343,        66
       193,        66
       493,        66
       118,        66
       418,        66
       268,        67
       567,        67
        25,        67
       324,        67
       174,        67
       474,        68
        99,        68
       399,        68
       249,        68
       549,        68
        62,        69
       362,        69
       212,        69
       511,        69
       137,        69
       436,        70
       287,        70
       586,        70
        15,        70
       315,        70
       165,        71
       464,        71
        90,        71
       390,        71
       240,        71
       539,        72
        53,        72
       352,        72
       202,        72
       502,        72
       128,        73
       427,        73
       277,        73
       577,        73
        34,        73
       333,        74
       184,        74
       483,        74
       109,        74
       408,        74
       259,        75
       558,        75
        71,        75
       371,        75
       221,        75
       521,        76
       146,        76
       446,        76
       296,        76
       595,        76
         4,        77
       303,        77
       153,        77
       453,        77
        78,        77
       378,        78
       228,        78
       528,        78
        41,        78
       340,        78
       191,        79
       490,        79
       116,        79
       415,        79
       266,        79
       565,        80
        22,        80
       322,        80
       172,        80
       471,        80
        97,        81
       397,        81
       247,        81
       546,        81
        60,        81
       359,        82
       209,        82
       509,        82
       135,        82
       434,        82
       284,        83
       584,        83
        13,        83
       312,        83
       163,        83
       462,        84
        88,        84
       387,        84
       237,        84
       537,        84
        50,        85
       350,        85
       200,        85
       500,        85
       125,        85
       425,        86
       275,        86
       574,        86
        32,        86
       331,        86
       181,        87
       481,        87
       106,        87
       406,        87
       256,        87
       556,        88
        69,        88
       369,        88
       219,        88
       518,        88
       144,        89
       443,        89
       294,        89
       593,        89
         8,        89
       308,        90
       158,        90
       457,        90
        83,        90
       383,        90
       233,        91
       532,        91
        46,        91
       345,        91
       195,        91
       495,        92
       121,        92
       420,        92
       270,        92
       570,        92
        27,        93
       326,        93
       177,        93
       476,        93
       102,        93
       401,        94
       252,        94
       551,        94
        64,        94
       364,        94
       214,        95
       514,        95
       139,        95
       439,        95
       289,        95
       588,        96
        18,        96
       317,        96
       167,        96
       467,        96
        92,        97
       392,        97
       242,        97
       542,        97
        55,        97
       354,        98
       205,        98
       504,        98
       130,        98
       429,        98
       280,        99
       579,        99
        36,        99
       336,        99
       186,        99
       486,       100
       111,       100
       411,       100
       261,       100
       560,       100
        74,       101
       373,       101
       223,       101
       523,       101
       149,       101
       448,       102
       298,       102
       598,       102
         1,       102
       300,       102
       150,       103
       450,       103
        75,       103
       375,       103
       225,       103
       525,       104
        38,       104
       338,       104
       188,       104
       487,       104
       113,       105
       412,       105
       263,       105
       562,       105
        19,       105
       319,       106
       169,       106
       469,       106
        94,       106
       394,       106
       244,       107
       543,       107
        57,       107
       356,       107
       206,       107
       506,       108
       132,       108
       431,       108
       281,       108
       581,       108
        10,       109
       309,       109
       160,       109
       459,       109
        85,       109
       384,       110
       235,       110
       534,       110
        47,       110
       347,       110
       197,       111
       497,       111
       122,       111
       422,       111
       272,       111
       572,       112
        29,       112
       328,       112
       178,       112
       478,       112
       104,       113
       403,       113
       253,       113
       553,       113
        66,       113
       366,       114
       216,       114
       515,       114
       141,       114
       440,       114
       291,       115
       590,       115
         5,       115
       305,       115
       155,       115
       455,       116
        80,       116
       380,       116
       230,       116
       529,       116
        43,       117
       342,       117
       192,       117
       492,       117
       118,       117
       417,       118
       267,       118
       567,       118
        24,       118
       323,       118
       174,       119
       473,       119
        99,       119
       398,       119
       249,       119
       548,       120
        61,       120
       361,       120
       211,       120
       511,       120
       136,       120
       436,       121
       286,       121
       586,       121
        15,       121
       314,       121
       164,       122
       464,       122
        89,       122
       389,       122
       239,       122
       539,       123
        52,       123
       352,       123
       202,       123
       501,       123
       127,       124
       426,       124
       277,       124
       576,       124
        33,       124
       333,       125
       183,       125
       483,       125
       108,       125
       408,       125
       258,       126
       557,       126
        71,       126
       370,       126
       221,       126
       520,       127
       146,       127
       445,       127
       295,       127
       595,       127
         3,       128
       302,       128
       153,       128
       452,       128
        78,       128
       377,       129
       228,       129
       527,       129
        40,       129
       340,       129
       190,       130
       490,       130
       115,       130
       415,       130
       265,       130
       564,       131
        22,       131
       321,       131
       171,       131
       471,       131
        97,       132
       396,       132
       246,       132
       546,       132
        59,       132
       359,       133
       209,       133
       508,       133
       134,       133
       433,       133
       284,       134
       583,       134
        12,       134
       312,       134
       162,       134
       462,       135
        87,       135
       387,       135
       237,       135
       536,       135
        50,       136
       349,       136
       199,       136
       499,       136
       125,       136
       424,       137
       274,       137
       574,       137
        31,       137
       331,       137
       181,       138
       480,       138
       106,       138
       405,       138
       256,       138
       555,       139
        68,       139
       368,       139
       218,       139
       518,       139
       143,       140
       443,       140
       293,       140
       593,       140
         8,       140
       307,       141
       157,       141
       457,       141
        82,       141
       382,       141
       232,       142
       532,       142
        45,       142
       345,       142
       195,       142
       494,       143
       120,       143
       419,       143
       270,       143
       569,       143
        26,       144
       326,       144
       176,       144
       476,       144
       101,       144
       401,       145
       251,       145
       550,       145
        64,       145
       363,       145
       214,       146
       513,       146
       139,       146
       438,       146
       288,       146
       588,       147
        17,       147
       316,       147
       167,       147
       466,       147
        92,       148
       391,       148
       242,       148
       541,       148
        54,       148
       354,       149
       204,       149
       504,       149
       129,       149
       429,       149
       279,       150
       579,       150
        36,       150
       335,       150
       185,       150
       485,       151
       111,       151
       410,       151
       260,       151
       560,       151
        73,       152
       373,       152
       223,       152
       522,       152
       148,       152
       447,       153
       298,       153
       597,       153
         2,       153
       301,       153
       152,       154
       451,       154
        77,       154
       376,       154
       226,       154
       526,       155
        39,       155
       339,       155
       189,       155
       488,       155
       114,       156
       414,       156
       264,       156
       563,       156
        20,       156
       320,       157
       170,       157
       470,       157
        95,       157
       395,       157
       245,       158
       545,       158
        58,       158
       357,       158
       208,       158
       507,       159
       133,       159
       432,       159
       283,       159
       582,       159
        11,       160
       311,       160
       161,       160
       460,       160
        86,       160
       385,       161
       236,       161
       535,       161
        49,       161
       348,       161
       198,       162
       498,       162
       123,       162
       423,       162
       273,       162
       573,       163
        30,       163
       329,       163
       180,       163
       479,       163
       105,       164
       404,       164
       254,       164
       554,       164
        67,       164
       367,       165
       217,       165
       517,       165
       142,       165
       442,       165
       292,       166
       591,       166
         6,       166
       306,       166
       156,       166
       456,       167
        81,       167
       381,       167
       231,       167
       531,       167
        44,       168
       343,       168
       194,       168
       493,       168
       119,       168
       418,       169
       268,       169
       568,       169
        25,       169
       325,       169
       175,       170
       474,       170
       100,       170
       400,       170
       250,       170
       549,       171
        63,       171
       362,       171
       212,       171
       512,       171
       137,       172
       437,       172
       287,       172
       587,       172
        16,       172
       315,       173
       166,       173
       465,       173
        91,       173
       390,       173
       240,       174
       540,       174
        53,       174
       353,       174
       203,       174
       502,       175
       128,       175
       428,       175
       278,       175
       577,       175
        35,       176
       334,       176
       184,       176
       484,       176
       109,       176
       409,       177
       259,       177
       559,       177
        72,       177
       371,       177
       222,       178
       521,       178
       147,       178
       446,       178
       297,       178
       596,       179
         4,       179
       304,       179
       154,       179
       453,       179
        79,       180
       378,       180
       229,       180
       528,       180
        42,       180
       341,       181
       191,       181
       491,       181
       116,       181
       416,       181
       266,       182
       566,       182
        23,       182
       322,       182
       173,       182
       472,       183
        98,       183
       397,       183
       247,       183
       547,       183
        60,       184
       360,       184
       210,       184
       510,       184
       135,       184
       435,       185
       285,       185
       584,       185
        13,       185
       313,       185
       163,       186
       463,       186
        88,       186
       388,       186
       238,       186
       538,       187
        51,       187
       350,       187
       201,       187
       500,       187
       126,       188
       425,       188
       276,       188
       575,       188
        32,       188
       332,       189
       182,       189
       481,       189
       107,       189
       407,       189
       257,       190
       556,       190
        70,       190
       369,       190
       219,       190
       519,       191
       144,       191
       444,       191
       294,       191
       594,       191
         9,       192
       308,       192
       159,       192
       458,       192
        84,       192
       383,       193
       233,       193
       533,       193
        46,       193
       346,       193
       196,       194
       495,       194
       121,       194
       421,       194
       271,       194
       570,       195
        27,       195
       327,       195
       177,       195
       477,       195
       102,       196
       402,       196
       252,       196
       552,       196
        65,       196
       364,       197
       215,       197
       514,       197
       140,       197
       439,       197
       290,       198
       589,       198
        18,       198
       318,       198
       168,       198
       467,       199
        93,       199
       393,       199
       243,       199
       542,       199
        56,       200
       355,       200
       205,       200
       505,       200
       130,       200
       430,       200
       280,       201
       580,       201
        37,       201
       336,       201
       187,       201
       486,       202
       112,       202
       411,       202
       261,       202
       561,       202
        74,       203
       374,       203
       224,       203
       524,       203
       149,       203
       449,       204
       299,       204
       598,       204
         0,       204
       300,       204
       150,       205
       450,       205
        75,       205
       375,       205
       225,       205
       524,       206
        38,       206
       337,       206
       187,       206
       487,       206
       113,       207
       412,       207
       262,       207
       562,       207
        19,       207
       319,       208
       169,       208
       468,       208
        94,       208
       393,       208
       244,       209
       543,       209
        56,       209
       356,       209
       206,       209
       506,       210
       131,       210
       431,       210
       281,       210
       581,       210
        10,       211
       309,       211
       159,       211
       459,       211
        85,       211
       384,       212
       234,       212
       534,       212
        47,       212
       347,       212
       197,       213
       496,       213
       122,       213
       421,       213
       272,       213
       571,       214
        28,       214
       328,       214
       178,       214
       478,       214
       103,       215
       403,       215
       253,       215
       552,       215
        66,       215
       365,       216
       216,       216
       515,       216
       141,       216
       440,       216
       290,       217
       590,       217
         5,       217
       304,       217
       155,       217
       454,       218
        80,       218
       379,       218
       230,       218
       529,       218
        42,       219
       342,       219
       192,       219
       492,       219
       117,       219
       417,       220
       267,       220
       567,       220
        24,       220
       323,       220
       173,       221
       473,       221
        99,       221
       398,       221
       248,       221
       548,       222
        61,       222
       361,       222
       211,       222
       510,       222
       136,       223
       436,       223
       286,       223
       585,       223
        14,       223
       314,       224
       164,       224
       464,       224
        89,       224
       389,       224
       239,       225
       538,       225
        52,       225
       351,       225
       202,       225
       501,       226
       127,       226
       426,       226
       276,       226
       576,       226
        33,       227
       333,       227
       183,       227
       482,       227
       108,       227
       407,       228
       258,       228
       557,       228
        70,       228
       370,       228
       220,       229
       520,       229
       145,       229
       445,       229
       295,       229
       595,       230
         3,       230
       302,       230
       152,       230
       452,       230
        78,       231
       377,       231
       227,       231
       527,       231
        40,       231
       340,       232
       190,       232
       489,       232
       115,       232
       414,       232
       265,       233
       564,       233
        21,       233
       321,       233
       171,       233
       471,       234
        96,       234
       396,       234
       246,       234
       545,       234
        59,       235
       358,       235
       209,       235
       508,       235
       134,       235
       433,       236
       283,       236
       583,       236
        12,       236
       311,       236
       162,       237
       461,       237
        87,       237
       386,       237
       237,       237
       536,       238
        49,       238
       349,       238
       199,       238
       499,       238
       124,       239
       424,       239
       274,       239
       574,       239
        31,       239
       330,       240
       180,       240
       480,       240
       106,       240
       405,       240
       255,       241
       555,       241
        68,       241
       368,       241
       218,       241
       517,       242
       143,       242
       443,       242
       293,       242
       592,       242
         7,       243
       307,       243
       157,       243
       457,       243
        82,       243
       382,       244
       232,       244
       531,       244
        45,       244
       344,       244
       194,       245
       494,       245
       120,       245
       419,       245
       269,       245
       569,       246
        26,       246
       326,       246
       176,       246
       475,       246
       101,       247
       400,       247
       251,       247
       550,       247
        63,       247
       363,       248
       213,       248
       513,       248
       138,       248
       438,       248
       288,       249
       588,       249
        17,       249
       316,       249
       166,       249
       466,       250
        92,       250
       391,       250
       241,       250
       541,       250
        54,       251
       354,       251
       204,       251
       503,       251
       129,       251
       428,       252
       279,       252
       578,       252
        35,       252
       335,       252
       185,       253
       485,       253
       110,       253
       410,       253
       260,       253
       560,       254
        73,       254
       372,       254
       223,       254
       522,       254
       148,       255
       447,       255
       297,       255
       597,       255
         1,       255
       301,       256
       151,       256
       451,       256
        76,       256
       376,       256
       226,       257
       526,       257
        39,       257
       338,       257
       189,       257
       488,       258
       114,       258
       413,       258
       264,       258
       563,       258
        20,       259
       320,       259
       170,       259
       469,       259
        95,       259
       395,       260
       245,       260
       544,       260
        58,       260
       357,       260
       207,       261
       507,       261
       132,       261
       432,       261
       282,       261
       582,       262
        11,       262
       310,       262
       161,       262
       460,       262
        86,       263
       385,       263
       235,       263
       535,       263
        48,       263
       348,       264
       198,       264
       498,       264
       123,       264
       423,       264
       273,       265
       572,       265
        30,       265
       329,       265
       179,       265
       479,       266
       104,       266
       404,       266
       254,       266
       554,       266
        67,       267
       366,       267
       217,       267
       516,       267
       142,       267
       441,       268
       292,       268
       591,       268
         6,       268
       306,       268
       156,       269
       455,       269
        81,       269
       381,       269
       231,       269
       530,       270
        44,       270
       343,       270
       193,       270
       493,       270
       118,       271
       418,       271
       268,       271
       568,       271
        25,       271
       324,       272
       175,       272
       474,       272
       100,       272
       399,       272
       249,       273
       549,       273
        62,       273
       362,       273
       212,       273
       512,       274
       137,       274
       437,       274
       287,       274
       586,       274
        16,       275
       315,       275
       165,       275
       465,       275
        90,       275
       390,       276
       240,       276
       540,       276
        53,       276
       352,       276
       203,       277
       502,       277
       128,       277
       427,       277
       278,       277
       577,       278
        34,       278
       334,       278
       184,       278
       483,       278
       109,       279
       409,       279
       259,       279
       558,       279
        72,       279
       371,       279
       221,       280
       521,       280
       147,       280
       446,       280
       296,       280
       596,       281
         4,       281
       303,       281
       154,       281
       453,       281
        79,       282
       378,       282
       228,       282
       528,       282
        41,       282
       341,       283
       191,       283
       490,       283
       116,       283
       416,       283
       266,       284
       565,       284
        23,       284
       322,       284
       172,       284
       472,       285
        97,       285
       397,       285
       247,       285
       547,       285
        60,       286
       359,       286
       210,       286
       509,       286
       135,       286
       434,       287
       285,       287
       584,       287
        13,       287
       313,       287
       163,       288
       462,       288
        88,       288
       388,       288
       238,       288
       537,       289
        51,       289
       350,       289
       200,       289
       500,       289
       125,       290
       425,       290
       275,       290
       575,       290
        32,       290
       331,       291
       182,       291
       481,       291
       107,       291
       406,       291
       257,       292
       556,       292
        69,       292
       369,       292
       219,       292
       519,       293
       144,       293
       444,       293
       294,       293
       593,       293
         8,       294
       308,       294
       158,       294
       458,       294
        83,       294
       383,       295
       233,       295
       533,       295
        46,       295
       345,       295
       196,       296
       495,       296
       121,       296
       420,       296
       271,       296
       570,       297
        27,       297
       327,       297
       177,       297
       476,       297
       102,       298
       402,       298
       252,       298
       551,       298
        65,       298
       364,       299
       214,       299
       514,       299
       140,       299
       439,       299
       289,       300
       589,       300
        18,       300
       317,       300
       168,       300
       467,       301
        93,       301
       392,       301
       242,       301
       542,       301
        55,       302
       355,       302
       205,       302
       505,       302
       130,       302
       430,       303
       280,       303
       579,       303
        37,       303
       336,       303
       186,       304
       486,       304
       111,       304
       411,       304
       261,       304
       561,       305
        74,       305
       373,       305
       224,       305
       523,       305
       149,       306
       448,       306
       299,       306
       598,       306
         1,       306
       300,       307
       151,       307
       450,       307
        76,       307
       375,       307
       226,       308
       525,       308
        38,       308
       338,       308
       188,       308
       488,       309
       113,       309
       413,       309
       263,       309
       562,       309
        20,       310
       319,       310
       169,       310
       469,       310
        94,       310
       394,       311
       244,       311
       544,       311
        57,       311
       357,       311
       207,       312
       506,       312
       132,       312
       431,       312
       282,       312
       581,       313
        10,       313
       310,       313
       160,       313
       459,       313
        85,       314
       385,       314
       235,       314
       534,       314
        48,       314
       347,       315
       197,       315
       497,       315
       123,       315
       422,       315
       272,       316
       572,       316
        29,       316
       328,       316
       179,       316
       478,       317
       104,       317
       403,       317
       254,       317
       553,       317
        66,       318
       366,       318
       216,       318
       516,       318
       141,       318
       441,       319
       291,       319
       591,       319
         6,       319
       305,       319
       155,       320
       455,       320
        80,       320
       380,       320
       230,       320
       530,       321
        43,       321
       342,       321
       193,       321
       492,       321
       118,       322
       417,       322
       268,       322
       567,       322
        24,       322
       324,       323
       174,       323
       474,       323
        99,       323
       399,       323
       249,       324
       548,       324
        62,       324
       361,       324
       211,       324
       511,       325
       137,       325
       436,       325
       286,       325
       586,       325
        15,       326
       314,       326
       165,       326
       464,       326
        90,       326
       389,       327
       240,       327
       539,       327
        52,       327
       352,       327
       202,       328
       502,       328
       127,       328
       427,       328
       277,       328
       576,       329
        34,       329
       333,       329
       183,       329
       483,       329
       109,       330
       408,       330
       258,       330
       558,       330
        71,       330
       371,       331
       221,       331
       520,       331
       146,       331
       445,       331
       296,       332
       595,       332
         3,       332
       303,       332
       153,       332
       452,       333
        78,       333
       378,       333
       228,       333
       527,       333
        41,       334
       340,       334
       190,       334
       490,       334
       116,       334
       415,       335
       265,       335
       565,       335
        22,       335
       321,       335
       172,       336
       471,       336
        97,       336
       396,       336
       247,       336
       546,       337
        59,       337
       359,       337
       209,       337
       509,       337
       134,       338
       434,       338
       284,       338
       583,       338
        13,       338
       312,       339
       162,       339
       462,       339
        87,       339
       387,       339
       237,       340
       537,       340
        50,       340
       350,       340
       200,       340
       499,       341
       125,       341
       424,       341
       275,       341
       574,       341
        31,       342
       331,       342
       181,       342
       481,       342
       106,       342
       406,       343
       256,       343
       555,       343
        69,       343
       368,       343
       218,       344
       518,       344
       144,       344
       443,       344
       293,       344
       593,       345
         8,       345
       307,       345
       158,       345
       457,       345
        83,       346
       382,       346
       233,       346
       532,       346
        45,       346
       345,       347
       195,       347
       495,       347
       120,       347
       420,       347
       270,       348
       569,       348
        27,       348
       326,       348
       176,       348
       476,       349
       101,       349
       401,       349
       251,       349
       551,       349
        64,       350
       364,       350
       214,       350
       513,       350
       139,       350
       438,       351
       289,       351
       588,       351
        17,       351
       317,       351
       167,       352
       467,       352
        92,       352
       392,       352
       242,       352
       541,       353
        55,       353
       354,       353
       204,       353
       504,       353
       130,       354
       429,       354
       279,       354
       579,       354
        36,       354
       335,       355
       186,       355
       485,       355
       111,       355
       410,       355
       261,       356
       560,       356
        73,       356
       373,       356
       223,       356
       523,       357
       148,       357
       448,       357
       298,       357
       598,       357
         2,       358
       302,       358
       152,       358
       451,       358
        77,       358
       376,       359
       227,       359
       526,       359
        39,       359
       339,       359
       189,       359
       489,       360
       114,       360
       414,       360
       264,       360
       564,       360
        21,       361
       320,       361
       171,       361
       470,       361
        96,       361
       395,       362
       245,       362
       545,       362
        58,       362
       358,       362
       208,       363
       507,       363
       133,       363
       433,       363
       283,       363
       582,       364
        11,       364
       311,       364
       161,       364
       461,       364
        86,       365
       386,       365
       236,       365
       536,       365
        49,       365
       348,       366
       199,       366
       498,       366
       124,       366
       423,       366
       273,       367
       573,       367
        30,       367
       330,       367
       180,       367
       479,       368
       105,       368
       405,       368
       255,       368
       554,       368
        68,       369
       367,       369
       217,       369
       517,       369
       142,       369
       442,       370
       292,       370
       592,       370
         7,       370
       306,       370
       156,       371
       456,       371
        82,       371
       381,       371
       231,       371
       531,       372
        44,       372
       344,       372
       194,       372
       493,       372
       119,       373
       419,       373
       269,       373
       568,       373
        25,       373
       325,       374
       175,       374
       475,       374
       100,       374
       400,       374
       250,       375
       550,       375
        63,       375
       362,       375
       213,       375
       512,       376
       138,       376
       437,       376
       288,       376
       587,       376
        16,       377
       316,       377
       166,       377
       465,       377
        91,       377
       390,       378
       241,       378
       540,       378
        54,       378
       353,       378
       203,       379
       503,       379
       128,       379
       428,       379
       278,       379
       578,       380
        35,       380
       334,       380
       185,       380
       484,       380
       110,       381
       409,       381
       259,       381
       559,       381
        72,       381
       372,       382
       222,       382
       521,       382
       147,       382
       447,       382
       297,       383
       596,       383
         4,       383
       304,       383
       154,       383
       454,       384
        79,       384
       379,       384
       229,       384
       529,       384
        42,       385
       341,       385
       192,       385
       491,       385
       117,       385
       416,       386
       266,       386
       566,       386
        23,       386
       323,       386
       173,       387
       472,       387
        98,       387
       397,       387
       248,       387
       547,       388
        61,       388
       360,       388
       210,       388
       510,       388
       135,       389
       435,       389
       285,       389
       585,       389
        14,       389
       313,       390
       163,       390
       463,       390
        89,       390
       388,       390
       238,       391
       538,       391
        51,       391
       351,       391
       201,       391
       500,       392
       126,       392
       426,       392
       276,       392
       575,       392
        32,       393
       332,       393
       182,       393
       482,       393
       107,       393
       407,       394
       257,       394
       557,       394
        70,       394
       369,       394
       220,       395
       519,       395
       145,       395
       444,       395
       295,       395
       594,       396
         9,       396
       309,       396
       159,       396
       458,       396
        84,       397
       383,       397
       234,       397
       533,       397
        47,       397
       346,       398
       196,       398
       496,       398
       121,       398
       421,       398
       271,       399
       571,       399
